key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13
BYTQFVJ,1915-06-11,0,Rio Grande Association,regular,,Phoenix,7,,Albuquerque,4,,,1:45,,,,,transcript/1915/1915-AJ/boxes/AJ-19150607.txt,"Albuquerque Journal, June 12, 1915",2,0,2,1,0,0,0,0,2,,,,,1,0,2,0,1,0,0,0,0,,,,
ZFNSDVB,1915-06-11,0,Rio Grande Association,regular,,Tucson,,,El Paso,,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150607.txt,"Albuquerque Journal, June 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
JFLLWVX,1915-06-12,0,Rio Grande Association,regular,,Phoenix,5,,Albuquerque,6,,,1:50,,,,,transcript/1915/1915-AJ/boxes/AJ-19150607.txt,"Albuquerque Journal, June 13, 1915",0,0,0,0,0,3,0,2,0,,,,,3,1,0,1,0,0,0,1,x,,,,
TFTJWTN,1915-06-12,0,Rio Grande Association,regular,,Tucson,11,,El Paso,8,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150607.txt,"Albuquerque Journal, June 13, 1915",3,0,1,2,2,3,0,0,0,,,,,2,2,0,2,0,0,0,0,2,,,,
ZMNWBLP,1915-06-13,0,Rio Grande Association,regular,,Phoenix,6,,Albuquerque,11,,,1:45,,,,,transcript/1915/1915-AJ/boxes/AJ-19150607.txt,"Albuquerque Journal, June 14, 1915",2,1,0,0,0,2,1,0,0,,,,,0,2,3,3,0,0,1,2,x,,,,
MWCPBRL,1915-06-13,0,Rio Grande Association,regular,,Tucson,4,,El Paso,7,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150607.txt,"Albuquerque Journal, June 14, 1915",0,0,0,2,0,0,0,2,0,,,,,4,0,0,0,0,0,1,2,x,,,,
RJCZNKX,1915-06-15,0,Rio Grande Association,regular,,Tucson,5,,Albuquerque,16,,,1:45,,,,,transcript/1915/1915-AJ/boxes/AJ-19150614.txt,"Albuquerque Journal, June 16, 1915",0,0,0,0,1,2,0,0,2,,,,,3,3,2,1,0,2,1,4,x,,,,
XHTNWMJ,1915-06-15,0,Rio Grande Association,regular,,Phoenix,3,,El Paso,7,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150614.txt,"Albuquerque Journal, June 16, 1915",0,2,0,0,1,0,0,0,0,,,,,0,2,0,0,0,4,0,1,x,,,,
YFRYMRQ,1915-06-16,0,Rio Grande Association,regular,,Tucson,19,,Albuquerque,5,,,2:00,,,,,transcript/1915/1915-AJ/boxes/AJ-19150614.txt,"Albuquerque Journal, June 17, 1915",1,3,0,0,0,0,15,0,0,,,,,0,1,0,1,0,0,1,2,0,,,,
ZGXVZWC,1915-06-16,0,Rio Grande Association,regular,,Phoenix,5,,El Paso,0,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150614.txt,"Albuquerque Journal, June 17, 1915",0,0,2,2,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
GFDSDQS,1915-06-17,0,Rio Grande Association,regular,,Tucson,1,,Albuquerque,5,,,1:30,,,,,transcript/1915/1915-AJ/boxes/AJ-19150614.txt,"Albuquerque Journal, June 18, 1915",0,0,0,1,0,0,0,0,0,,,,,0,1,0,0,0,2,2,0,x,,,,
GRVRNMB,1915-06-17,0,Rio Grande Association,regular,,Phoenix,8,,El Paso,19,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150614.txt,"Albuquerque Journal, June 18, 1915",0,2,0,0,0,0,4,1,1,,,,,5,1,0,1,4,6,2,0,x,,,,
XZHJZDY,1915-06-18,0,Rio Grande Association,regular,,Tucson,3,,Albuquerque,12,,,1:45,,,,,transcript/1915/1915-AJ/boxes/AJ-19150614.txt,"Albuquerque Journal, June 19, 1915",1,0,2,0,0,0,0,0,0,,,,,2,0,0,2,1,2,3,2,x,,,,
ZFRWJKQ,1915-06-18,0,Rio Grande Association,regular,,Phoenix,6,,El Paso,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150614.txt,"Albuquerque Journal, June 19, 1915",0,1,0,0,1,1,0,3,0,0,0,0,,0,0,0,0,3,1,0,1,1,0,0,0,
HZTTHQL,1915-06-19,0,Rio Grande Association,regular,,Tucson,7,,Albuquerque,9,,,1:45,,,,,transcript/1915/1915-AJ/boxes/AJ-19150614.txt,"Albuquerque Journal, June 20, 1915",0,0,0,5,1,0,1,0,0,,,,,0,0,5,0,3,0,1,0,x,,,,
YFMHDPJ,1915-06-19,0,Rio Grande Association,regular,,Phoenix,,,El Paso,,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150614.txt,"Albuquerque Journal, June 20, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
MHBKVHR,1915-06-20,0,Rio Grande Association,regular,,Tucson,7,,Albuquerque,3,,,1:33,,,,,transcript/1915/1915-AJ/boxes/AJ-19150614.txt,"Albuquerque Journal, June 21, 1915",4,0,1,1,0,0,0,1,0,,,,,0,2,0,0,0,0,0,0,1,,,,
KRQWRHV,1915-06-20,1,Rio Grande Association,regular,,Phoenix,11,,El Paso,1,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150614.txt,"Albuquerque Journal, June 21, 1915",0,0,4,0,3,3,1,0,0,,,,,0,0,0,0,0,0,1,0,0,,,,
GWKRVCP,1915-06-20,2,Rio Grande Association,regular,,Phoenix,7,,El Paso,8,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150614.txt,"Albuquerque Journal, June 21, 1915",0,0,0,2,4,1,0,0,0,0,0,,,0,1,0,0,0,4,0,1,1,0,1,,
BBCBHHX,1915-06-22,0,Rio Grande Association,regular,,El Paso,13,,Albuquerque,3,,,1:45,,,,,transcript/1915/1915-AJ/boxes/AJ-19150621.txt,"Albuquerque Journal, June 23, 1915",3,3,0,1,0,1,1,4,0,,,,,2,0,0,0,0,1,0,0,0,,,,
XHPHNWL,1915-06-22,0,Rio Grande Association,regular,,Phoenix,8,,Tucson,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150621.txt,"Albuquerque Journal, June 23, 1915",2,0,0,0,0,3,0,2,1,,,,,0,0,0,0,0,0,0,6,0,,,,
SPRPZHM,1915-06-23,0,Rio Grande Association,regular,,El Paso,9,,Albuquerque,4,,,1:50,,,,,transcript/1915/1915-AJ/boxes/AJ-19150621.txt,"Albuquerque Journal, June 24, 1915",0,3,0,0,0,0,6,0,0,,,,,0,0,0,0,0,0,3,1,0,,,,
MYQLCGT,1915-06-23,0,Rio Grande Association,regular,,Phoenix,4,,Tucson,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150621.txt,"Albuquerque Journal, June 24, 1915",0,0,0,0,0,3,1,0,0,,,,,2,0,0,0,0,3,0,0,x,,,,
XRGLQYG,1915-06-24,0,Rio Grande Association,regular,,El Paso,6,,Albuquerque,10,,,1:15,,,,,transcript/1915/1915-AJ/boxes/AJ-19150621.txt,"Albuquerque Journal, June 25, 1915",1,0,0,1,0,2,0,0,2,,,,,3,0,0,3,2,2,0,0,x,,,,
TSQGKFZ,1915-06-24,0,Rio Grande Association,regular,,Phoenix,4,,Tucson,2,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150621.txt,"Albuquerque Journal, June 25, 1915",1,1,0,0,0,0,0,0,2,,,,,0,0,0,0,1,0,0,0,1,,,,
MXSHRSH,1915-06-25,0,Rio Grande Association,regular,,El Paso,7,,Albuquerque,6,,,1:55,,,,,transcript/1915/1915-AJ/boxes/AJ-19150621.txt,"Albuquerque Journal, June 26, 1915",0,0,2,1,4,0,0,0,0,,,,,2,0,0,0,0,4,0,0,0,,,,
GPPVGDZ,1915-06-25,0,Rio Grande Association,regular,,Phoenix,6,,Tucson,4,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150621.txt,"Albuquerque Journal, June 26, 1915",1,0,0,0,0,4,0,0,1,,,,,1,0,3,0,0,0,0,0,0,,,,
XZJNLTY,1915-06-26,0,Rio Grande Association,regular,,El Paso,7,,Albuquerque,10,,,2:10,,,,,transcript/1915/1915-AJ/boxes/AJ-19150621.txt,"Albuquerque Journal, June 27, 1915",0,3,2,0,1,0,1,0,0,,,,,4,2,0,0,0,0,0,4,x,,,,
HFDTPLT,1915-06-26,0,Rio Grande Association,regular,,Phoenix,5,,Tucson,3,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150621.txt,"Albuquerque Journal, June 27, 1915",1,1,1,0,2,0,0,0,0,,,,,0,0,0,2,0,0,1,0,0,,,,
TPXXKWM,1915-06-27,0,Rio Grande Association,regular,,El Paso,8,,Albuquerque,7,,,2:10,,,,,transcript/1915/1915-AJ/boxes/AJ-19150621.txt,"Albuquerque Journal, June 28, 1915",4,0,0,0,0,2,0,2,0,,,,,0,1,0,0,2,1,0,0,3,,,,
XRHGQHW,1915-06-27,0,Rio Grande Association,regular,,Phoenix,6,,Tucson,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150621.txt,"Albuquerque Journal, June 28, 1915",1,4,0,0,0,1,0,0,0,,,,,0,2,0,0,3,0,0,0,0,,,,
VHRCYBH,1915-06-29,0,Rio Grande Association,regular,,Albuquerque,8,,El Paso,5,,,1:48,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, June 30, 1915",1,1,0,1,0,2,0,0,0,3,,,,0,0,1,3,0,0,0,1,0,0,,,
WVNBRGP,1915-06-29,0,Rio Grande Association,regular,,Tucson,1,,Phoenix,3,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, June 30, 1915",0,1,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,2,,,,
DVYPQSM,1915-06-30,0,Rio Grande Association,regular,,Albuquerque,4,,El Paso,6,,,1:50,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 1, 1915",3,0,1,0,0,0,0,0,0,,,,,0,0,2,0,0,0,4,0,0,,,,
RHQTYXC,1915-06-30,0,Rio Grande Association,regular,,Tucson,3,,Phoenix,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 1, 1915",1,0,0,1,0,1,0,0,0,,,,,0,0,0,1,0,0,3,2,x,,,,
CWSBGZY,1915-07-01,0,Rio Grande Association,regular,,Albuquerque,3,,El Paso,2,,,1:55,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 2, 1915",0,0,0,0,0,0,0,3,0,,,,,0,0,1,0,0,0,1,0,0,,,,
KQWNJFS,1915-07-01,0,Rio Grande Association,regular,,Tucson,3,,Phoenix,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 2, 1915",1,2,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,3,1,x,,,,
NNLZYPP,1915-07-02,0,Rio Grande Association,regular,,Albuquerque,0,,El Paso,7,,,2:06,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 3, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,4,0,3,0,0,0,x,,,,
KGWJHXJ,1915-07-02,0,Rio Grande Association,regular,,Tucson,10,,Phoenix,10,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 3, 1915",5,4,0,0,0,1,,,,,,,,0,0,0,5,1,4,,,,,,,
WMFSVMG,1915-07-03,0,Rio Grande Association,regular,,Albuquerque,3,,El Paso,13,,,1:50,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 4, 1915",0,0,1,0,2,0,0,0,0,,,,,1,1,1,3,0,0,5,2,x,,,,
GRZHQCN,1915-07-04,0,Rio Grande Association,regular,,Albuquerque,2,,El Paso,7,,,2:05,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 5, 1915",0,0,0,0,0,0,2,0,0,,,,,0,0,1,1,2,0,3,0,x,,,,
YFCPQSX,1915-07-04,1,Rio Grande Association,regular,,Tucson,1,,Phoenix,9,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 5, 1915",0,0,0,1,0,0,0,0,0,,,,,0,2,1,0,1,1,4,0,x,,,,
TVLWKDS,1915-07-04,2,Rio Grande Association,regular,,Tucson,2,,Phoenix,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 5, 1915",0,1,1,0,0,0,0,,,,,,,0,2,2,2,0,0,x,,,,,,
TSQVBXR,1915-07-05,1,Rio Grande Association,regular,,Albuquerque,0,,El Paso,6,,,1:58,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 6, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,2,0,2,0,x,,,,
SZYSDQT,1915-07-05,2,Rio Grande Association,regular,,Albuquerque,5,,El Paso,2,,,1:08,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 6, 1915",3,2,0,0,0,0,0,,,,,,,0,0,0,2,0,0,0,,,,,,
ZPXSKSM,1915-07-05,1,Rio Grande Association,regular,,Tucson,13,,Phoenix,5,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 6, 1915",0,0,0,6,2,1,0,1,3,,,,,0,1,1,0,1,1,0,1,0,,,,
RWYKRSV,1915-07-05,2,Rio Grande Association,regular,,Tucson,1,,Phoenix,6,,,,,,,,transcript/1915/1915-AJ/boxes/AJ-19150628.txt,"Albuquerque Journal, July 6, 1915",0,0,0,0,0,0,0,0,1,,,,,0,2,0,0,2,0,0,2,x,,,,
